open,close,high,low,volume,timestamp
6701.86,6909.23,6948.81,6645.56,16205.974689550001,1535328000
6909.07,7079.77,7127.0,6867.45,18105.44481884,1535414400
7078.81,7034.02,7135.0,6923.0,18318.123840530003,1535500800
7035.13,6984.04,7064.1,6805.0,18237.534685160004,1535587200
6984.04,7011.08,7089.34,6876.77,19801.7626718,1535673600
7011.55,7200.86,7274.76,7011.01,19138.43390263,1535760000
7200.17,7303.14,7341.82,7130.0,20401.372184689997,1535846400
7302.94,7262.91,7336.2,7198.0,18580.25589327,1535932800
7262.91,7360.26,7418.0,7240.06,19442.814841020005,1536019200
7360.26,6694.48,7400.0,6679.86,26564.40532179,1536105600
6697.15,6515.63,6727.7,6300.0,35433.07130905001,1536192000
6515.63,6399.95,6539.46,6318.15,23557.88178081,1536278400
6400.27,6183.98,6480.0,6120.0,25095.2661568,1536364800
6183.98,6249.05,6449.0,6144.44,18518.272315230002,1536451200
6250.67,6313.89,6381.0,6226.0,16078.583814990003,1536537600
6313.9,6291.94,6397.74,6172.0,21424.78116149,1536624000
6291.94,6338.54,6355.0,6200.0,18110.435770480002,1536710400
6337.16,6489.42,6528.0,6337.02,18137.116763390004,1536796800
6490.41,6480.23,6584.04,6388.0,16312.65832207,1536883200
6476.01,6517.61,6563.15,6468.0,10419.633061339999,1536969600
6517.57,6501.77,6520.8,6375.15,11236.219842019998,1537056000
6501.74,6251.19,6534.14,6213.09,15480.76902438,1537142400
6252.8,6336.47,6398.0,6222.0,14679.08494451,1537228800
6333.03,6390.47,6518.67,6121.83,14610.591741719998,1537315200
6390.56,6493.02,6533.96,6338.13,13268.612207029997,1537401600
6490.0,6762.56,6798.5,6490.0,23979.814407560003,1537488000
6763.09,6721.55,6839.25,6633.9,9653.943953189999,1537574400
6722.05,6707.22,6785.0,6667.26,8960.018886290001,1537660800
6707.22,6582.42,6727.47,6550.0,9519.41702332,1537747200
6582.42,6442.88,6584.37,6331.0,13642.514212500007,1537833600
6442.91,6464.88,6560.05,6383.45,9253.276072440001,1537920000
6464.88,6687.94,6740.0,6435.94,10645.65391808,1538006400
6688.0,6637.71,6800.0,6545.24,15323.96123201,1538092800
6637.03,6599.02,6638.16,6467.85,9254.265812590002,1538179200
6598.33,6626.79,6664.99,6536.9,7733.511225959999,1538265600
6624.04,6608.63,6664.0,6503.56,7289.805508440001,1538352000
6606.71,6531.88,6640.0,6480.0,6619.66930195,1538438400
6531.23,6506.83,6548.95,6433.0,6725.106837919999,1538524800
6506.44,6591.99,6642.84,6501.53,7007.809491760001,1538611200
6592.97,6635.86,6688.0,6547.72,6760.0766313899985,1538697600
6635.4,6595.71,6647.38,6566.24,5460.64063953,1538784000
6595.06,6613.62,6640.0,6538.0,5775.22920356,1538870400
6613.34,6669.33,6704.43,6587.97,8681.12621228,1538956800
6669.33,6657.26,6680.87,6600.0,6491.40040251,1539043200
6656.48,6628.49,6656.93,6530.0,8305.462286060001,1539129600
6628.48,6251.96,6628.48,6212.43,17631.86610333,1539216000
6253.14,6295.51,6357.08,6208.51,9613.347761270003,1539302400
6295.51,6330.02,6336.13,6270.0,6091.78371871,1539388800
6330.01,6339.35,6410.0,6308.6,7216.77791599,1539475200
6340.46,6752.83,7591.0,6306.22,42055.35052663001,1539561600
6752.83,6760.59,6899.99,6680.01,9257.59796576,1539648000
6759.58,6740.04,6804.22,6676.34,22044.05584585,1539734400
6738.77,6617.87,6795.0,6569.93,15503.885767009997,1539820800
6618.53,6526.81,6644.35,6521.74,19661.834014460004,1539907200
6526.81,6585.35,6614.62,6500.0,16867.58221567,1539993600
6585.35,6595.65,6661.01,6567.55,11533.605532360001,1540080000
6595.65,6578.7,6634.61,6542.6,13071.907216440002,1540166400
6578.69,6552.43,6593.0,6520.0,13838.657179169999,1540252800
6552.44,6565.1,6625.03,6542.75,10872.084834939998,1540339200
6565.09,6528.01,6574.55,6502.0,12095.25893702,1540425600
6528.01,6538.09,6600.0,6502.0,11204.44802496,1540512000
6538.08,6507.68,6556.82,6481.0,8588.695024400002,1540598400
6507.66,6489.87,6513.15,6464.36,8924.71308233,1540684800
6489.89,6344.97,6507.4,6314.99,15920.20596359,1540771200
6344.97,6331.99,6388.5,6320.0,12709.496911999999,1540857600
6331.99,6370.54,6422.59,6250.0,14216.927460280001,1540944000
6370.54,6409.84,6435.0,6355.0,11308.00449698,1541030400
6409.85,6431.1,6460.0,6390.01,12201.47860103,1541116800
6430.94,6389.22,6447.04,6340.0,14221.461397879999,1541203200
6389.22,6484.04,6520.0,6359.21,16568.41856649,1541289600
6484.84,6468.78,6500.0,6437.0,19982.7769303,1541376000
6468.78,6515.7,6525.0,6445.67,21079.119557949998,1541462400
6515.62,6578.18,6620.0,6512.0,22727.77347691,1541548800
6578.18,6479.09,6590.76,6470.0,23207.009472890004,1541635200
6479.1,6416.82,6511.37,6392.15,21698.139920019996,1541721600
6417.27,6430.87,6470.19,6414.41,19276.11326696,1541808000
6431.0,6452.43,6461.48,6358.0,16618.85319494,1541894400
6452.41,6450.51,6485.5,6418.38,10967.589860639999,1541980800
6450.51,6460.56,6498.2,6393.55,11284.54872911,1542067200
6460.53,5918.74,6487.62,5670.0,40971.96713058,1542153600
5918.01,5754.55,5989.17,5400.0,40374.33729456,1542240000
5754.55,5647.76,5779.04,5550.0,23516.864181410005,1542326400
5647.36,5627.66,5657.38,5565.08,19345.276683809996,1542412800
5627.66,5663.99,5737.73,5616.0,19945.038703729995,1542499200
5663.74,4920.92,5664.36,4860.0,40067.08741914,1542585600
4921.52,4563.81,5047.0,4300.0,63229.247141739994,1542672000
4566.89,4662.02,4785.05,4412.0,38801.13942700001,1542758400
4660.56,4371.88,4721.54,4341.96,26326.48875173,1542844800
4368.9,4419.05,4485.0,4222.85,32764.197849819997,1542931200
4419.05,3935.17,4528.03,3817.37,36794.694440880005,1543017600
3935.17,4084.8,4226.01,3652.51,60036.17761545,1543104000
4084.8,3864.66,4200.0,3701.0,55173.16152207,1543190400
3863.7,3875.23,3941.0,3685.0,44195.071174209996,1543276800
3876.85,4263.26,4388.0,3876.39,50630.814091550004,1543363200
4261.57,4293.08,4444.0,4129.07,41103.52048492999,1543449600
4293.5,4040.34,4338.01,3940.34,43097.16818324999,1543536000
4040.34,4191.19,4297.99,3960.0,31844.810572140002,1543622400
4191.19,4158.62,4314.18,4105.0,31990.042205719994,1543708800
4158.62,3885.44,4176.77,3821.17,37757.649694160005,1543795200
3885.44,3951.32,4075.13,3788.0,31239.826847219996,1543881600
3951.11,3768.56,3968.0,3748.0,34957.5406074,1543968000
3768.56,3509.07,3892.5,3500.0,41401.97175029002,1544054400
3509.76,3403.39,3533.96,3224.39,57395.95539727999,1544140800
3403.4,3410.1,3500.0,3279.81,38332.407689479995,1544227200
3410.1,3547.16,3650.0,3395.0,29206.30869836,1544313600
3547.28,3434.19,3607.99,3380.0,32098.251752232674,1544400000
3435.39,3377.06,3458.7,3325.0,31370.85680687678,1544486400
3380.06,3445.46,3492.0,3359.45,32842.160295097514,1544572800
3445.2,3301.56,3454.13,3261.99,31455.071183419863,1544659200
3301.85,3225.07,3339.15,3178.5,35819.961456796205,1544745600
3224.9,3212.8,3262.5,3155.0,27189.797157444904,1544832000
3212.34,3229.36,3290.0,3209.72,29560.457515294904,1544918400
3229.37,3507.51,3584.99,3218.0,43457.80167914229,1545004800
3508.21,3646.99,3669.8,3436.59,41649.67406652722,1545091200
3646.99,3664.74,3913.05,3623.3,57576.87111467413,1545177600
3664.74,4050.92,4117.67,3640.0,64570.977060297795,1545264000
4049.47,3838.86,4138.0,3764.13,49235.23545184384,1545350400
3840.07,3950.01,3975.52,3785.0,30347.268942610805,1545436800
3950.01,3929.89,4020.81,3878.01,33072.81932282324,1545523200
3929.94,4007.51,4199.0,3928.43,48478.78770252312,1545609600
4007.3,3743.83,4017.95,3650.0,42911.529742039405,1545696000
3744.55,3780.36,3830.0,3658.8,38453.797402950004,1545782400
3779.62,3566.59,3812.18,3533.95,35516.0056865,1545868800
3566.6,3838.32,3880.0,3540.51,33400.309750780005,1545955200
3838.86,3695.32,3886.0,3660.0,31065.445958899996,1546041600
3696.05,3802.06,3828.92,3659.33,26610.023672550007,1546128000
3802.11,3700.47,3809.29,3650.0,30217.59757586,1546214400
3699.72,3796.24,3804.0,3642.0,21065.8745332,1546300800
3797.05,3858.82,3880.0,3752.02,26264.6592407,1546387200
3859.98,3767.45,3862.9,3727.88,20367.39288872999,1546473600
3765.48,3789.62,3817.69,3701.42,29027.792544059997,1546560000
3789.8,3771.28,3845.0,3751.0,26878.59347632,1546646400
3771.25,3987.69,4030.0,3740.11,26568.031962499997,1546732800
3987.69,3973.43,4014.98,3926.0,19355.108770309995,1546819200
3973.43,3956.14,4068.0,3920.55,21490.817327560002,1546905600
3956.51,3964.3,4003.0,3941.11,17451.300560969998,1546992000
3964.3,3584.53,3994.1,3539.47,40296.7366027,1547078400
3584.53,3601.9,3646.0,3520.0,26222.108282019988,1547164800
3600.82,3583.68,3618.31,3540.0,18000.21183429,1547251200
3583.8,3476.53,3611.76,3444.0,18687.2401439,1547337600
3476.43,3623.28,3663.67,3467.63,24636.92754142,1547424000
3623.82,3553.62,3649.63,3520.0,24176.84885646,1547510400
3553.62,3588.81,3640.0,3544.86,19793.521635919995,1547596800
3589.92,3614.39,3630.0,3535.4,22800.356228360004,1547683200
3614.43,3596.23,3618.46,3567.0,20962.64714683,1547769600
3596.28,3667.0,3720.3,3594.32,20077.86648162,1547856000
3667.0,3538.54,3693.31,3482.59,23384.98190129,1547942400
3539.16,3526.8,3559.37,3491.03,18757.78485623,1548028800
3526.8,3569.72,3602.78,3442.99,20528.86041361,1548115200
3569.45,3551.97,3607.22,3518.84,17423.920989950002,1548201600
3551.97,3569.46,3587.74,3530.0,17367.18546815,1548288000
3569.77,3567.31,3579.05,3525.0,16740.90087501,1548374400
3567.3,3565.6,3650.0,3547.37,19371.56498787,1548460800
3565.6,3550.37,3581.0,3495.11,18580.78468328,1548547200
3550.37,3433.59,3558.05,3378.48,30906.179741289998,1548633600
3433.82,3411.82,3441.9,3353.03,30482.861962450002,1548720000
3410.67,3458.45,3477.45,3390.0,29008.110081709998,1548806400
3458.21,3433.9,3489.59,3421.0,14885.781166030001,1548892800
3433.52,3463.49,3484.95,3402.52,19494.00881834,1548979200
3464.01,3503.68,3525.25,3440.0,18635.122371880003,1549065600
3503.67,3458.44,3510.2,3427.49,16507.000019549996,1549152000
3458.41,3463.73,3487.0,3435.0,18345.437844419997,1549238400
3462.53,3470.0,3480.0,3448.81,15771.290221139996,1549324800
3469.99,3405.62,3482.6,3382.18,14842.903787680003,1549411200
3404.93,3398.51,3424.32,3391.68,15026.387173109999,1549497600
3398.6,3659.46,3734.06,3380.0,26203.694661660003,1549584000
3659.07,3664.32,3677.98,3627.42,16532.920973,1549670400
3664.35,3678.86,3684.98,3611.42,16027.821847980002,1549756800
3678.86,3631.63,3682.79,3615.0,16434.93668165,1549843200
3631.63,3631.74,3660.0,3586.49,18471.03817282,1549929600
3631.74,3609.53,3666.81,3590.0,16063.72063792,1550016000
3609.47,3590.22,3624.3,3570.0,14493.06457255,1550102400
3590.27,3601.0,3649.99,3573.71,15208.518248450002,1550188800
3600.98,3615.75,3648.12,3599.46,14481.691171120001,1550275200
3615.76,3668.51,3699.0,3600.0,18393.39503768,1550361600
3668.51,3899.54,3921.0,3657.4,40936.490559900005,1550448000
3899.54,3909.88,4001.0,3858.8,34098.266740130006,1550534400
3909.89,3970.9,3984.2,3877.77,27774.41713106,1550620800
3970.9,3937.42,4015.0,3901.0,22785.761037040003,1550707200
3937.46,3964.18,3988.0,3927.79,23275.92823057999,1550793600
3964.15,4118.95,4157.67,3936.0,28450.3898099,1550880000
4118.07,3747.86,4200.02,3667.0,45446.88669159,1550966400
3747.86,3827.43,3869.0,3744.0,30506.774896780003,1551052800
3827.44,3809.12,3839.94,3782.15,23305.846273239997,1551139200
3809.22,3816.76,3835.07,3688.0,26547.342577899995,1551225600
3816.76,3813.82,3890.0,3768.66,22616.209506889998,1551312000
3813.88,3823.37,3857.21,3813.5,13615.82853147,1551398400
3823.33,3819.82,3839.99,3773.47,20933.309688240002,1551484800
3820.23,3806.94,3834.44,3782.0,28638.38392838,1551571200
3806.93,3716.23,3827.73,3672.61,43372.83086928001,1551657600
3716.25,3857.32,3878.41,3705.0,41691.47278860001,1551744000
3857.32,3861.71,3893.58,3813.69,29537.641758311685,1551830400
3861.99,3873.83,3904.3,3844.09,31452.79142294292,1551916800
3873.81,3866.59,3935.0,3800.0,36864.36392931999,1552003200
3866.51,3941.99,3968.18,3856.56,31510.355758479996,1552089600
3941.92,3916.52,3941.92,3886.0,24007.76082189,1552176000
3916.52,3870.84,3933.65,3840.0,29329.02801577,1552262400
3870.66,3882.88,3900.07,3815.38,28732.769951670005,1552348800
3882.86,3866.34,3891.53,3840.0,22408.30044931,1552435200
3866.35,3877.19,3917.94,3815.0,24209.71161147,1552521600
3877.28,3924.76,3936.0,3875.15,26197.65340121,1552608000
3924.83,4006.68,4055.0,3922.5,27772.80385149,1552694400
4006.07,3983.23,4007.0,3955.18,16003.245193589999,1552780800
3983.2,3988.5,4034.66,3954.16,22276.319268389994,1552867200
3988.19,4016.28,4031.55,3970.0,22120.34467461,1552953600
4016.3,4039.99,4048.0,3980.0,29351.046767630003,1553040000
4039.99,3981.6,4067.87,3908.0,25379.40873526,1553126400
3981.63,3988.58,4009.63,3970.0,15429.508136709997,1553212800
3988.36,4005.39,4020.0,3978.0,21849.099198579996,1553299200
4005.45,3990.51,4005.47,3961.32,22192.73745181,1553385600
3990.72,3936.66,4000.0,3890.6,27272.706193630005,1553472000
3936.81,3947.2,3950.01,3895.62,27903.758476199997,1553558400
3947.04,4037.45,4048.08,3934.84,32910.89854455999,1553644800
4037.86,4025.95,4038.68,4005.3,24617.54823327,1553731200
4025.94,4103.96,4122.79,4023.0,33537.925305419994,1553817600
4103.96,4109.92,4138.0,4054.22,31154.925604070002,1553904000
4109.92,4103.83,4119.84,4083.13,22873.63005771,1553990400
4103.84,4144.33,4158.61,4069.86,30650.515134869474,1554076800
4144.24,4857.08,5000.0,4140.88,73199.41797917464,1554163200
4857.79,4944.0,5277.31,4804.61,55963.54226527161,1554249600
4943.99,4898.64,5039.06,4780.0,31500.916791659336,1554336000
4899.1,5005.75,5028.55,4882.54,22364.812370864034,1554422400
5005.05,5044.14,5200.0,4934.11,21259.137279674287,1554508800
5044.14,5170.8,5222.78,5029.02,23985.7158397314,1554595200
5171.36,5237.6,5300.0,5050.0,27735.386162686813,1554681600
5237.59,5149.66,5237.94,5080.0,17661.950238038047,1554768000
5150.41,5306.64,5407.18,5134.0,18816.38399789058,1554854400
5307.21,5015.71,5330.0,4920.75,28383.406733840005,1554940800
5015.56,5047.98,5078.89,4871.0,18588.94931923,1555027200
5047.98,5045.68,5089.0,5000.0,7988.124729110001,1555113600
5045.68,5131.9,5149.98,4999.9,8134.444720880001,1555200000
5131.88,5026.59,5167.64,4935.0,15378.45978782,1555286400
5026.13,5174.65,5195.0,5004.36,13459.120644239998,1555372800
5173.23,5202.92,5228.0,5150.0,37448.055347060006,1555459200
5202.94,5258.28,5285.0,5199.36,18955.732792540006,1555545600
5257.85,5259.04,5320.0,5180.66,11419.7946619,1555632000
5259.09,5291.58,5333.0,5232.83,11293.593039250001,1555718400
5292.72,5259.94,5312.59,5172.2,15522.375542329997,1555804800
5258.5,5357.97,5400.0,5208.7,17333.061661410004,1555891200
5357.97,5493.59,5605.0,5332.97,28051.972003910007,1555977600
5493.59,5414.05,5580.0,5333.0,26356.60095110001,1556064000
5413.0,5218.17,5484.91,5150.0,29095.567711390006,1556150400
5218.18,5314.48,5518.58,5165.1,32189.636386090002,1556236800
5314.51,5292.97,5340.48,5260.0,11685.63211144,1556323200
5292.81,5310.7,5340.0,5261.78,9577.15720921,1556409600
5310.22,5238.41,5330.0,5187.22,16166.51502213,1556496000
5237.9,5322.22,5337.14,5193.35,16246.761599799998,1556582400
5322.22,5383.04,5400.0,5318.09,9490.66209701,1556668800
5383.23,5495.55,5540.0,5370.0,14491.806596140004,1556755200
5495.91,5771.55,5858.0,5480.0,35010.21401196,1556841600
5772.02,5826.53,5911.0,5601.0,30357.686222470005,1556928000
5826.53,5772.72,5836.41,5698.68,19351.90278979,1557014400
5772.14,5748.3,5800.0,5621.0,19339.22295716,1557100800
5748.15,5845.66,6025.87,5748.14,33222.25086955001,1557187200
5846.72,5989.72,6008.8,5790.0,22832.422342850008,1557273600
5989.4,6181.8,6200.0,5980.62,33834.84809781,1557360000
6181.93,6372.99,6462.81,6137.85,35009.68818483,1557446400
6372.0,7199.95,7395.0,6371.68,65565.78547126999,1557532800
7194.84,6976.83,7513.19,6772.48,73488.97708254,1557619200
6976.82,7814.25,8126.0,6874.0,71083.85662678999,1557705600
7814.24,8007.34,8343.41,7680.0,69940.41835317,1557792000
8007.33,8169.58,8249.99,7828.78,51151.74308231,1557878400
8170.71,7866.27,8310.0,7718.0,54786.32867949999,1557964800
7866.28,7354.91,7923.96,6925.14,72184.77185627999,1558051200
7355.02,7256.78,7450.0,7190.0,25735.55813253,1558137600
7256.07,8156.35,8286.64,7247.8,52686.01321586,1558224000
8161.32,7936.09,8161.32,7560.0,45669.513147459984,1558310400
7937.44,7904.41,8035.0,7778.45,32114.92438542,1558396800
7905.17,7628.07,8000.03,7496.18,32516.092231319995,1558483200
7628.07,7845.06,7939.0,7467.84,34407.04316945,1558569600
7847.29,7968.24,8122.14,7768.13,34905.55245575999,1558656000
7968.23,8024.05,8080.0,7911.0,16357.73096139,1558742400
8025.74,8605.72,8744.84,7858.0,33910.830058960004,1558828800
8606.8,8757.14,8906.78,8591.8,40480.16734426,1558915200
8757.2,8714.78,8801.18,8540.0,23071.219921449996,1559001600
8711.22,8647.7,8750.0,8425.01,27484.382127239995,1559088000
8647.7,8265.6,9063.92,8010.0,49304.29515314999,1559174400
8268.72,8554.02,8600.0,8108.38,33659.58371288,1559260800
8554.45,8541.08,8622.0,8445.77,20184.373461609997,1559347200
8542.12,8724.0,8812.46,8525.0,21963.38763498,1559433600
8725.01,8116.14,8735.23,8091.0,33865.49233034,1559520000
8115.21,7687.0,8159.22,7479.35,48004.25885326,1559606400
7686.56,7777.66,7910.0,7575.0,30906.795040730005,1559692800
7777.65,7783.76,7884.32,7450.0,25946.423192,1559779200
7785.15,7979.95,8094.0,7740.57,22834.96641098,1559865600
7978.86,7895.47,8042.0,7760.0,13758.172025500004,1559952000
7895.03,7629.86,7934.68,7508.0,18433.33937324,1560038400
7631.16,7981.45,8016.69,7513.63,22885.982839319997,1560124800
7979.16,7883.72,8010.0,7690.19,18372.4652398,1560211200
7885.11,8124.88,8199.0,7794.75,29297.553604739995,1560297600
8124.05,8215.96,8310.0,8011.0,22095.42745511,1560384000
8216.27,8649.82,8682.37,8145.0,25570.66442602,1560470400
8649.82,8809.23,8850.0,8560.0,21305.94036031,1560556800
8808.97,8956.56,9337.93,8756.67,43548.60663755001,1560643200
8955.47,9314.73,9439.0,8952.56,31214.37100578,1560729600
9312.83,9082.27,9336.18,8966.0,29917.108468959992,1560816000
9083.13,9250.41,9299.0,9039.97,19491.398953099997,1560902400
9250.52,9515.98,9580.0,9177.47,30557.67520391,1560988800
9515.98,10168.71,10199.42,9515.98,39414.179309319996,1561075200
10168.71,10730.91,11168.0,10030.0,71471.28779723999,1561161600
10730.9,10900.54,11489.0,10552.58,40858.93101085,1561248000
10900.54,11059.99,11140.35,10620.0,33650.35553453,1561334400
11059.99,11816.22,11847.01,11025.8,50483.31557096999,1561420800
11816.23,13093.36,13968.76,11735.03,128228.69164774001,1561507200
13093.36,11329.14,13470.0,10521.74,145137.96832899,1561593600
11336.8,12413.63,12478.0,11000.01,87931.41274031,1561680000
12417.97,11901.4,12446.59,11508.0,59089.46959979998,1561766400
11903.84,10852.12,12190.07,10761.35,57939.32152007,1561852800
10854.91,10626.63,11276.91,10034.77,74395.44998219,1561939200
10626.61,10843.55,10931.73,9725.0,93779.10283654001,1562025600
